Allele.name	Allele.primaryIdentifier	Allele.symbol	Allele.publications.pubMedId	Allele.projectCollection
abhydrolase domain containing 14A; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4441620	Abhd14a<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 14A; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4842383	Abhd14a<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 14b; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4452768	Abhd14b<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 14b; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4452761	Abhd14b<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 14b; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5473099	Abhd14b<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 15; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4452667	Abhd15<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
abhydrolase domain containing 15; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4452710	Abhd15<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
abhydrolase domain containing 16A; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4820220	Abhd16a<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 16A; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4820220	Abhd16a<tm1a(EUCOMM)Wtsi>	25580854	EUCOMM
abhydrolase domain containing 16A; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4820391	Abhd16a<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 17A; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5013744	Abhd17a<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
abhydrolase domain containing 17C; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4431699	Abhd17c<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 17C; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5306489	Abhd17c<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 17C; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4441859	Abhd17c<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4944547	Abhd2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4944511	Abhd2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433524	Abhd4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 4; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434210	Abhd4<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364049	Abhd5<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
abhydrolase domain containing 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364049	Abhd5<tm1a(KOMP)Wtsi>	24652767	KOMP-CSD
abhydrolase domain containing 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364049	Abhd5<tm1a(KOMP)Wtsi>	26398943	KOMP-CSD
abhydrolase domain containing 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4365194	Abhd5<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
abhydrolase domain containing 6; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH	MGI:4458703	Abhd6<tm1a(EUCOMM)Hmgu>	24814481	EUCOMM
abhydrolase domain containing 6; targeted mutation 1a, Helmholtz Zentrum Muenchen GmbH	MGI:4458703	Abhd6<tm1a(EUCOMM)Hmgu>	26997277	EUCOMM
abhydrolase domain containing 6; targeted mutation 1c, Helmholtz Zentrum Muenchen GmbH	MGI:5907201	Abhd6<tm1c(EUCOMM)Hmgu>	24814481	EUCOMM
abhydrolase domain containing 6; targeted mutation 1c, Helmholtz Zentrum Muenchen GmbH	MGI:5907201	Abhd6<tm1c(EUCOMM)Hmgu>	26909310	EUCOMM
abhydrolase domain containing 6; targeted mutation 1c, Helmholtz Zentrum Muenchen GmbH	MGI:5907201	Abhd6<tm1c(EUCOMM)Hmgu>	27783937	EUCOMM
abhydrolase domain containing 8; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4452819	Abhd8<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abhydrolase domain containing 8; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5612824	Abhd8<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
abhydrolase domain containing 8; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4452810	Abhd8<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
ABI gene family, member 3 (NESH) binding protein; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5140435	Abi3bp<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
ABI gene family, member 3 (NESH) binding protein; targeted mutation 1e.1, Mouse Biology Program, UCDavis	MGI:5605816	Abi3bp<tm1e.1(KOMP)Mbp>	27626380	KOMP-CSD
ABI gene family, member 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363968	Abi3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
ABI gene family, member 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362259	Abi3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
abl-interactor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4452812	Abi1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abl-interactor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4452813	Abi1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
abl-interactor 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842424	Abi2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
abl-interactor 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4842547	Abi2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
abnormal spindle microtubule assembly; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362345	Aspm<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
abnormal spindle microtubule assembly; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362345	Aspm<tm1a(KOMP)Wtsi>	26450969	KOMP-CSD
abnormal spindle microtubule assembly; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362770	Aspm<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
ABO blood group (transferase A, alpha 1-3-N-acetylgalactosaminyltransferase, transferase B, alpha 1-3-galactosyltransferase); targeted mutation 1.1, Velocigene	MGI:5548732	Abo<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
ABRA C-terminal like; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4944364	Abracl<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
ABRA C-terminal like; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4944406	Abracl<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acetyl-Coenzyme A acetyltransferase 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5008775	Acat2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acetyl-Coenzyme A acetyltransferase 2; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548912	Acat2<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
acetyl-Coenzyme A acetyltransferase 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363558	Acat3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acetyl-Coenzyme A acyltransferase 1A; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4451483	Acaa1a<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acetyl-Coenzyme A acyltransferase 1A; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4451444	Acaa1a<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acetyl-Coenzyme A carboxylase alpha; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5008774	Acaca<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acetyl-Coenzyme A carboxylase beta; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4452757	Acacb<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
acetyl-Coenzyme A carboxylase beta; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4452814	Acacb<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
achaete-scute family bHLH transcription factor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5427121	Ascl1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acidic (leucine-rich) nuclear phosphoprotein 32 family, member E; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4451414	Anp32e<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acidic (leucine-rich) nuclear phosphoprotein 32 family, member E; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4451429	Anp32e<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acidic residue methyltransferase 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433265	Armt1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
acidic residue methyltransferase 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434052	Armt1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
acid phosphatase 2, lysosomal; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431704	Acp2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
acid phosphatase 2, lysosomal; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432220	Acp2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
acid phosphatase 7, tartrate resistant; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363037	Acp7<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acid phosphatase 7, tartrate resistant; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362418	Acp7<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acid phosphatase, prostate; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364649	Acpp<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 4; targeted mutation 1a, Mouse Biology Program, UCDavis	MGI:5293878	Asic4<tm1a(KOMP)Mbp>	28461138	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5303095	Asic4<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 4; targeted mutation 1b, Mouse Biology Program, UCDavis	MGI:5583077	Asic4<tm1b(KOMP)Mbp>	27626380	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 4; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5427123	Asic4<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4363801	Asic5<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 5; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4847709	Asic5<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 5; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4847709	Asic5<tm2a(KOMP)Wtsi>	24663811	KOMP-CSD
acid-sensing (proton-gated) ion channel family member 5; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4847711	Asic5<tm2e(KOMP)Wtsi>	21677750	KOMP-CSD
acireductone dioxygenase 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432367	Adi1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
acireductone dioxygenase 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4431668	Adi1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
aconitate decarboxylase 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362443	Acod1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
aconitate decarboxylase 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362443	Acod1<tm1a(KOMP)Wtsi>	27189937	KOMP-CSD
aconitate decarboxylase 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362443	Acod1<tm1a(KOMP)Wtsi>	27374498	KOMP-CSD
aconitate decarboxylase 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4362417	Acod1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acrosin prepropeptide; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4841115	Acr<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acrosin prepropeptide; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4841037	Acr<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
actin, alpha 2, smooth muscle, aorta; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432773	Acta2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin, alpha 2, smooth muscle, aorta; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432085	Acta2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin-binding LIM protein 2; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:5511982	Ablim2<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
actin-binding LIM protein 2; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:5511956	Ablim2<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
actin filament associated protein 1-like 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842406	Afap1l1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin filament associated protein 1-like 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4842527	Afap1l1<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
actin filament associated protein 1-like 1; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4842620	Afap1l1<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
actin filament associated protein 1-like 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362354	Afap1l2<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
actin filament associated protein 1-like 2; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548752	Afap1l2<tm1b(KOMP)Wtsi>	27626380	KOMP-CSD
actin filament associated protein 1-like 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363842	Afap1l2<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
actin filament associated protein 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432637	Afap1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin filament associated protein 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434004	Afap1<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actinin, alpha 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4362572	Actn1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
actinin, alpha 1; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4364271	Actn1<tm2a(KOMP)Wtsi>	21677750	KOMP-CSD
actinin, alpha 1; targeted mutation 3a, Wellcome Trust Sanger Institute	MGI:5473220	Actn1<tm3a(EUCOMM)Wtsi>	21677750	EUCOMM
actinin, alpha 1; targeted mutation 3e, Wellcome Trust Sanger Institute	MGI:5473205	Actn1<tm3e(EUCOMM)Wtsi>	21677750	EUCOMM
actinin alpha 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434322	Actn2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actinin alpha 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434364	Actn2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actinin alpha 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4441842	Actn4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actinin alpha 4; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4441783	Actn4<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin-like 10; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5473172	Actl10<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin-like 10; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:5472747	Actl10<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin-like 6B; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432669	Actl6b<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin-like 6B; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434164	Actl6b<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin-related protein 2/3 complex inhibitor; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842572	Arpin<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin-related protein 2/3 complex inhibitor; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4842686	Arpin<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 1A; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431990	Arpc1a<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 1A; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433499	Arpc1a<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 1B; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431851	Arpc1b<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 1B; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431851	Arpc1b<tm1a(EUCOMM)Wtsi>	25340873	EUCOMM
actin related protein 2/3 complex, subunit 1B; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431851	Arpc1b<tm1a(EUCOMM)Wtsi>	29078390	EUCOMM
actin related protein 2/3 complex, subunit 1B; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4432819	Arpc1b<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431694	Arpc2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431694	Arpc2<tm1a(EUCOMM)Wtsi>	24721909	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431694	Arpc2<tm1a(EUCOMM)Wtsi>	25543281	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431694	Arpc2<tm1a(EUCOMM)Wtsi>	26398943	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431694	Arpc2<tm1a(EUCOMM)Wtsi>	27385014	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431694	Arpc2<tm1a(EUCOMM)Wtsi>	28867487	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1c, Wellcome Trust Sanger Institute	MGI:5819114	Arpc2<tm1c(EUCOMM)Wtsi>	27385014	EUCOMM
actin related protein 2/3 complex, subunit 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434020	Arpc2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4842449	Arpc3<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4842814	Arpc3<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433308	Arpc4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4433308	Arpc4<tm1a(EUCOMM)Wtsi>	29113991	EUCOMM
actin related protein 2/3 complex, subunit 4; targeted mutation 1c, Wellcome Trust Sanger Institute	MGI:6111539	Arpc4<tm1c(EUCOMM)Wtsi>	29113991	EUCOMM
actin related protein 2/3 complex, subunit 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431826	Arpc5<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
actin related protein 2/3 complex, subunit 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4434333	Arpc5<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
activated leukocyte cell adhesion molecule; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364350	Alcam<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
activating signal cointegrator 1 complex subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5008937	Ascc2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
activating signal cointegrator 1 complex subunit 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5008937	Ascc2<tm1a(EUCOMM)Wtsi>	27626380	EUCOMM
activating signal cointegrator 1 complex subunit 2; targeted mutation 1b, Wellcome Trust Sanger Institute	MGI:5548657	Ascc2<tm1b(EUCOMM)Wtsi>	27626380	EUCOMM
activating signal cointegrator 1 complex subunit 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4950257	Ascc2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
activating transcription factor 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364015	Atf1<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
activating transcription factor 1; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4364852	Atf1<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
activating transcription factor 3; targeted mutation 2a, Wellcome Trust Sanger Institute	MGI:4840692	Atf3<tm2a(EUCOMM)Wtsi>	21677750	EUCOMM
activating transcription factor 3; targeted mutation 2b, Wellcome Trust Sanger Institute	MGI:5636919	Atf3<tm2b(EUCOMM)Wtsi>	27626380	EUCOMM
activating transcription factor 3; targeted mutation 2e, Wellcome Trust Sanger Institute	MGI:4840690	Atf3<tm2e(EUCOMM)Wtsi>	21677750	EUCOMM
activating transcription factor 5; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4419672	Atf5<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
activating transcription factor 5; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4419313	Atf5<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
activating transcription factor 5; targeted mutation 1, Velocigene	MGI:4399238	Atf5<tm1(KOMP)Vlcg>	24120133	KOMP-Regeneron
activating transcription factor 5; targeted mutation 3a, Wellcome Trust Sanger Institute	MGI:5511926	Atf5<tm3a(EUCOMM)Wtsi>	21677750	EUCOMM
activating transcription factor 5; targeted mutation 3e, Wellcome Trust Sanger Institute	MGI:5511899	Atf5<tm3e(EUCOMM)Wtsi>	21677750	EUCOMM
activating transcription factor 6 beta; targeted mutation 1.1, Velocigene	MGI:5548360	Atf6b<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
activating transcription factor 6 beta; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4940802	Atf6b<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
activating transcription factor 6 beta; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4940796	Atf6b<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
active BCR-related gene; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4364825	Abr<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
active BCR-related gene; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363333	Abr<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
activin A receptor, type 1B; targeted mutation 1.1, Velocigene	MGI:5548443	Acvr1b<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
activin A receptor, type 1; targeted mutation 1.1, Velocigene	MGI:5548914	Acvr1<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
activin receptor IIA; targeted mutation 1.1, Velocigene	MGI:5548333	Acvr2a<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
activin receptor IIB; targeted mutation 1.1, Velocigene	MGI:5548915	Acvr2b<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
activity-dependent neuroprotective protein; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5050866	Adnp<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acyl-CoA synthetase bubblegum family member 2; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4432785	Acsbg2<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
acyl-CoA synthetase bubblegum family member 2; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4433606	Acsbg2<tm1e(EUCOMM)Wtsi>	21677750	EUCOMM
acyl-CoA synthetase family member 2; targeted mutation 1.1, Velocigene	MGI:5554927	Acsf2<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
acyl-CoA synthetase family member 2; targeted mutation 1.1, Velocigene	MGI:5554927	Acsf2<tm1.1(KOMP)Vlcg>	28700664	KOMP-Regeneron
acyl-CoA synthetase family member 3; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4365154	Acsf3<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
acyl-CoA synthetase family member 3; targeted mutation 1e, Wellcome Trust Sanger Institute	MGI:4363156	Acsf3<tm1e(KOMP)Wtsi>	21677750	KOMP-CSD
acyl-CoA synthetase long-chain family member 1; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4434365	Acsl1<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
acyl-CoA synthetase long-chain family member 4; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:4431605	Acsl4<tm1a(EUCOMM)Wtsi>	21677750	EUCOMM
acyl-CoA synthetase long-chain family member 5; targeted mutation 1.1, Velocigene	MGI:5548610	Acsl5<tm1.1(KOMP)Vlcg>	27626380	KOMP-Regeneron
acyl-CoA synthetase long-chain family member 6; targeted mutation 1a, Wellcome Trust Sanger Institute	MGI:5293896	Acsl6<tm1a(KOMP)Wtsi>	21677750	KOMP-CSD
